college_id,college_name,university_name,institution_type,ownership,state,city,district,address,latitude,longitude,established_year,accreditation,degrees,branches,total_approved_intake,faculty_count,student_count,student_faculty_ratio,placement_rate,median_package_lpa,average_package_lpa,highest_package_lpa,placed_students_count,graduated_students_count,higher_studies_rate,tuition_fee_annual,hostel_fee_annual,estimated_total_cost_annual,hostel_available,pcs_accessibility_score,distance_to_major_city_km,data_source,data_year,academic_indicators,recruiting_companies,internship_information,scholarship_information,campus_area_acres,library_facility,laboratories_facility,sports_facilities,medical_facilities,internet_connectivity,other_facilities,public_transport_information,clubs_and_societies,cultural_events,extracurricular_activities,data_source_url,has_placement_data,data_confidence,is_derived
1-44643864077,AISHWARYA COLLEGE OF IT AND MANAGEMENT,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Private-Self Financing,Private,Rajasthan,Jodhpur,JODHPUR,VILLAGE KHARDA,,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba; Mca,360,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643859101,BHUPAL NOBLES' UNIVERSITY,bhupal nobles' university,State Private University,Private,Rajasthan,Udaipur,UDAIPUR,"BHUPAL NOBLES' UNIVERSITY, NEAR SEVASHRAM CHOURAHA, UDAIPUR (RAJASTHAN)",,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba,300,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643465913,"INSTITUTE OF MANAGEMENT STUDIES, S.B.J.S. RAMPURIA JAIN COLLEGE","BIKANER TECHNICAL UNIVERSITY, BIKANER",Private-Self Financing,Private,Rajasthan,Bikaner,BIKANER,"J.N. VYAS COLONY CIRCLE, BIKANER (RAJASTHAN) 334003",,,,AICTE Approved,Post Graduate,Mba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642589449,TIRUPATI COLLEGE OF TECHNICAL EDUCATION,"Rajasthan Technical University, Kota",Private-Self Financing,Private,Rajasthan,Jaipur,JAIPUR,"#262, SECTOR 26, PRATAP NAGAR, SANGANER",,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba,420,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44639479687,"UNIVERSITY COLLEGE OF ENGINEERING, GOVIND GURU TRIBAL UNIVERSITY BANSWARA (RAJASTHAN) 327001","Govind Guru Tribal University, Banswara",Government,Government,Rajasthan,Banswara,BANSWARA,"BEHIND MAYUR MILL, KUPDA, DUNGURPUR ROAD",,,,AICTE Approved,Under Graduate,Civil Engineering; Computer Science; Electrical Engineering; Mechanical Engineering,172,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644981119,CRC COLLEGE,"University of Bikaner, Bikaner",Private-Self Financing,Private,Rajasthan,Churu,CHURU,"HANUMANGARH MEGA HIGHWAYS ROAD, NEAR HARIYASAR",,,,AICTE Approved,Under Graduate,Bca,70,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641875362,LAXMI DEVI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"BIKANER TECHNICAL UNIVERSITY, BIKANER",Private-Self Financing,Private,Rajasthan,Alwar,ALWAR,"ALWAR -TIJARA - DELHI HIGHWAY, CHIKANI, ALWAR, RAJASTHAN",,,,AICTE Approved,Diploma; Post Graduate; Under Graduate,Civil Engineering; Computer Science & Engineering; Computer Science And Engineering; Electrical Engineering; Mba; Mechanical Engineering,378,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44638593386,KEYSTONE GROUP OF INSTITUTIONS,"Board of Technical Education And Directorate Of Technical Education, Jodhpur",Private-Self Financing,Private,Rajasthan,Jhunjhunu,JHUNJHUNU,"169 KM MILESTONE, VILLAGE PILLOD LOHARU-CHIRAWA-JHUNJHUNU STATE HIGHWAY",,,,AICTE Approved,Diploma; Post Graduate; Under Graduate,Civil Engineering; Computer Science & Engineering; Digital Communication; Electrical And Electronics Engineering; Electronics & Communication Engg; Mba; Mechanical Engineering,288,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644336922,S.S. JAIN SUBODH COLLEGE OF GLOBAL EXCELLENCE,"University of Rajasthan, Jaipur",Private-Self Financing,Private,Rajasthan,Jaipur,JAIPUR,"IS-2020, IND. AREA, RAMCHANDRAPURA, SITAPURA EXT., SANGANER, JAIPUR",,,,AICTE Approved,Under Graduate,Bba; Bca,240,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644941464,SAJJAN INTERNATIONAL COLLEGE PALI,"Jai Narain Vyas University, Jodhpur",Private-Self Financing,Private,Rajasthan,Pali,PALI,SAJJAN PATH MANPURA BHAKRI PALI,,,,AICTE Approved,Under Graduate,Bba; Bca,140,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644507786,BIYANI COLLEGE OF SCIENCE AND MANAGEMENT,"University of Rajasthan, Jaipur",Private-Self Financing,Private,Rajasthan,Jaipur,JAIPUR,"BEHIND BHAITRIYA BHAROO TEMPLE, KALWAR-JOBNER ROAD, KALWAR, JAIPUR",,,,AICTE Approved,Under Graduate,Bca,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640851787,PODDAR MANAGEMENT AND TECHNICAL CAMPUS,"Rajasthan Technical University, Kota",Private-Self Financing,Private,Rajasthan,Jaipur,JAIPUR,"GRAM: FATEHPURAVAS VATIKA, SANGANER",,,,AICTE Approved,Post Graduate,Master Of Computer Applications; Mba,240,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643442367,DEPARTMENT OF COMPUTE SCIENCE AND INFORMATION TECHNOLOGY,NOT APPLICABLE,Deemed to be University(Pvt),Private,Rajasthan,Udaipur,UDAIPUR,"JANARDAN RAI NAGAR RAJASTHAN VIDYAPEETH (DEEMED)UNIVERSITY, PRATAPNAGAR, AIRPORT ROAD, UDAIPUR, RAJASTHAN",,,,AICTE Approved,Post Graduate; Under Graduate,Bca; Masters In Computer Applications,180,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644538898,S G N KHALSA P G COLLEGE,"University of Bikaner, Bikaner",Private-Self Financing,Private,Rajasthan,Ganganagar,GANGANAGAR,HINDUMAL KOT ROAD NEAR TEEN PULI SRI GANGANAGAR,,,,AICTE Approved,Under Graduate,Bba; Bca,240,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644752795,KAMAKSHI COLLEGE OF TECHNOLOGY,"BIKANER TECHNICAL UNIVERSITY, RAJASTHAN",Private-Self Financing,Private,Rajasthan,Barmer,BARMER,BALOTRA,,,,AICTE Approved,Under Graduate,Bca,180,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641905978,VYAS INSTITUTE OF ENGINEERING AND TECHNOLOGY,"BIKANER TECHNICAL UNIVERSITY, BIKANER",Private-Self Financing,Private,Rajasthan,Jodhpur,JODHPUR,"NEAR KUDI HOD, VILLAGE JHALAMAND, PALI ROAD, JODHPUR-342005",,,,AICTE Approved,Under Graduate,Computer Science And Engineering; Electrical Engineering; Electronics & Communication Engg; Mechanical Engineering,156,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644988611,SHRI JAIN KANYA P G MAHAVIDHYALAY,"University of Bikaner, Bikaner",Private-Self Financing,Private,Rajasthan,Bikaner,BIKANER,"SHRI JIN KUSHAL SURI BHAWAN ,  OUTSIDE BIDASAR BARI,BIKANER",,,,AICTE Approved,Under Graduate,Bca,100,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643393784,SIKKIM MANIPAL INSTITUTE OF TECHNOLOGY,NOT APPLICABLE,State Private University,Private,Sikkim,East Sikkim,EAST SIKKIM,"MAJITAR, RANGPO, EAST SIKKIM , PIN-737136",,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Civil Engineering; Computer Science & Engineering; Computer Science And Engineering (Artificial Intelligence And Machine Learning); Computer Science And Engineering (Data Science ); Computer Science And Engineering (Internet Of Things And Cyber Security Including Block Chain Techno; Computer Science And Information Technology; Computer Science And Technology; Electrical And Electronics Engineering,1032,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44638800819,SIKKIM INSTITUTE OF SCIENCE AND TECHNOLOGY,"Sikkim University, Gangtok",Government,Government,Sikkim,East Sikkim,EAST SIKKIM,"CHISOPANI, SOUTH SIKKIM",,,,AICTE Approved,Under Graduate,Civil Engineering; Computer Engineering,80,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643792032,SHRI RAMASAMY MEMORIAL UNIVERSITY SIKKIM,SELF,State Private University,Private,Sikkim,East Sikkim,EAST SIKKIM,5TH MILE TADONG,,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba; Mca,240,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44638691020,KARUNYA INSTITUTE OF TECHNOLOGY AND SCIENCES,NOT APPLICABLE,Deemed to be University(Pvt),Private,Tamil Nadu,Coimbatore,COIMBATORE,KARUNYA NAGAR COIMBATORE,,,,AICTE Approved,Post Graduate; Under Graduate,Aerospace Engineering; Artificial Intelligence And Data Science; Biomedical Engineering; Biomedical Instrumentation; Biotechnology; Civil Engineering; Computer Engineering; Computer Science And Engineering; Computer Science And Engineering (Artificial Intelligence And Machine Learning); Computer Science And Engineering (Artificial Intelligence),2476,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643083271,CARE COLLEGE OF ENGINEERING,"Anna University, Chennai",Private-Self Financing,Private,Tamil Nadu,Tiruchirappalli,TIRUCHIRAPPALLI,"NO. 27, THAYANOOR VILLAGE, KUTTAPATTI",,,,AICTE Approved,Post Graduate; Under Graduate,Artificial Intelligence And Data Science; Civil Engineering; Computer Science & Engineering; Computer Science And Engineering(Artificial Intelligence And Machine Learning); Design; Electronics & Communication Engg; Mba; Mechanical Engineering,546,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642588259,SHREE VENKATESHWARA HI-TECH ENGINEERING COLLEGE,"Anna University, Chennai",Private-Self Financing,Private,Tamil Nadu,Erode,ERODE,"SRI KALAIVANI NAGAR, ERODE-SATHY MAIN ROAD, OTHAKUTHIRAI, K.METTUPALAYAM (PO) GOBICHETTIPALAYAM - 638 455 ERODE (DISTRICT),  TAMILNADU, INDIA.",,,,AICTE Approved,Post Graduate; Under Graduate,Artificial Intelligence (Ai)  And Data Science; Biomedical Engineering; Biotechnology; Civil Engineering; Computer Science And Engineering; Computer Science And Engineering (Artificial Intelligence And Machine Learning); Computer Science And Engineering (Cyber Security); Construction Engineerng And Management; Electrical And Electronics Engineering; Electronics & Communication Engg,894,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643084712,P.A.COLLEGE OF ENGINEERING AND TECHNOLOGY,"Anna University, Chennai",Private-Self Financing,Private,Tamil Nadu,Coimbatore,COIMBATORE,PALLADAM ROAD POLLACHI COIMBATORE - 642002,,,,AICTE Approved,Post Graduate; Under Graduate,Artificial Intelligence (Ai)  And Data Science; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Information Technology; Mechanical Engineering; Power Electronics And Drives,408,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644917960,MEENAKSHI ACADEMY OF HIGHER EDUCATION AND RESEARCH,"Meenakshi Academy of Higher Education and Research,  Chennai",Deemed to be University(Pvt),Private,Tamil Nadu,Chennai,CHENNAI,"NO.12, VEMBULIAMMAN KOIL STREET, WEST K.K. NAGAR",,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba; Mca,240,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641346075,VIVEKANANDA INSTITUTE OF MANAGEMENT STUDIES,"Anna University, Chennai",Private-Self Financing,Private,Tamil Nadu,Coimbatore,COIMBATORE,"143/1A2,SARKARSAMAKULAM VILLAGE,COIMBATORE NORTH TK,COIMBATORE-641107",,,,AICTE Approved,Post Graduate,Mba,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641955884,"GOVERNMENT ARTS COLLEGE(AUTONOMOUS),SALEM-7","Periyar University, Salem",Government,Government,Tamil Nadu,Salem,SALEM,"GOVERNMENT ARTS COLLEGE(AUTONOMOUS),SALEM-7",,,,AICTE Approved,Post Graduate,Masters In Computer Applications; Mba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643976847,VINAYAKA MISSIONS KIRUPANANDA VARIYAR ARTS AND SCIENCE COLLEGE VINAYAKA MISSIONS RESEARCH FOUNDATION DEEMED TO BE UNIVERSITY,"Vinayaka Missions Research Foundation, Salem",Deemed to be University(Pvt),Private,Tamil Nadu,Salem,SALEM,"NH-47, SANKARI MAIN ROAD,  PERIYASEERAGAPADI, ARIYANOOR, SALEM",,,,AICTE Approved,Under Graduate,Bba; Bca,70,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44645007537,SASURIE COLLEGE OF ARTS AND SCIENCE,"Bharathiar University, Coimbatore",Private-Self Financing,Private,Tamil Nadu,Tiruppur,TIRUPPUR,VIJAYAMANGALAM TIRUPPUR,,,,AICTE Approved,Under Graduate,Bba; Bca,160,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
